	only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo	
ravan	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ravand	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ravans	0.0	0.0	0.004409087131870122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
raylipowski	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
razzies	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rbc	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rbro	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rbs	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rcmpqc	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rdif	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
rdio	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rdios	0.0029320527560967435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reach	0.0019444528363746973	0.005242526342950238	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038649610951274936	
reached	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
reaches	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reaching	0.0016357508651802786	6.013937915726304E-4	0.0	0.0	3.233889165908383E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reaction	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
reactors	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
reacts	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
read	0.0	0.005412544124153674	0.00368965125658903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
reader	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reading	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
readings	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reads	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ready	0.0019444528363746973	0.0023829665195228356	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
real	0.004537056618207627	0.0033361531273319697	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
realestate	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
realistic	0.0025926037818329293	0.0023829665195228356	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
reality	0.0025926037818329293	0.002859559823427403	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
realize	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
realizes	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
realkrinny	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
realsports	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034967995991006455	
realstephj	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
realtalk	0.0029320527560967435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
realtristan	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
reanalyzed	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reap	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reason	0.0012963018909164647	0.0033361531273319697	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
reassigned	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
rebecca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
rebel	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rebellion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
rebirth	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reboundedblocked	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rebuild	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
receive	0.0	4.765933039045671E-4	9.746598137387176E-4	0.0	2.5627965297266025E-4	0.0	0.0	0.0	0.0027093795123179516	0.0	0.0	0.0	
received	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
receives	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
receiving	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recession	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recharge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
recipient	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recipients	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recognition	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recognize	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recommend	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	7.768606879757215E-4	0.0	0.0	
reconcile	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
reconfigured	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recontaminate	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
record	0.0015495072165713154	0.0011393715753166046	0.0015533854941999453	0.0	4.084513281195437E-4	0.0	0.0	0.0	0.0	0.0	0.0	6.159866669569746E-4	
recorded	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recordholding	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
recordings	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
records	8.178754325901393E-4	0.001202787583145261	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recover	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
recreation	0.002114177323506604	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recruiters	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
recruiting	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
red	6.481509454582323E-4	0.0033361531273319697	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
redbull	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reddit	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
redeem	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
redeeming	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
redefine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
redemption	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
redgreen	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reds	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reduced	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
reefs	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reelection	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
referee	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
referred	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reflection	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reformers	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reformists	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
refreshing	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
refuge	6.481509454582323E-4	9.531866078091342E-4	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
refugee	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
refugees	0.0038889056727493946	0.002859559823427403	0.0	0.0	2.5627965297266025E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
refused	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reggae	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
region	0.0010330048110475437	0.0011393715753166046	0.002330078241299918	0.0	4.084513281195437E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0012319733339139491	
regional	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
regions	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
registration	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	5.390925744080062E-4	0.0	0.0	0.0	0.0	
registry	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
regs	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
regularly	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
regulator	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
regulators	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reigning	8.178754325901393E-4	6.013937915726304E-4	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reinforcements	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reintroduced	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reissued	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002521392018575821	
rejected	0.0019444528363746973	9.531866078091342E-4	0.0038986392549548703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
relationships	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
relative	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
relativejust	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
relaunch	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
relax	0.0	0.001202787583145261	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
release	0.006543003460721114	0.003006968957863152	0.0024597675043926868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
released	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
releases	0.0012963018909164647	0.0014297799117137014	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015459844380509974	
relevant	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reliability	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
religion	0.0038889056727493946	0.002859559823427403	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
religious	0.004228354647013208	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
relocations	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
remain	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
remainder	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
remarks	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
remastered	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
remax	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rembrandt	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
remedies	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
remember	6.359861347848233E-4	9.352967401761719E-4	4.781834632915212E-4	0.0	0.0	0.0	0.0	1.62169652884311E-4	0.0013292642830953982	2.3369497946959438E-4	0.0	7.584843269019817E-4	
remembered	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
remembering	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
remind	0.0	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
reminder	0.0	0.0	0.0	0.0	0.0033437928901446346	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
reminders	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reminds	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	7.768606879757215E-4	0.0	0.0	
reminisce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034967995991006455	
removal	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
remove	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
removed	0.003240754727291162	9.531866078091342E-4	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
removes	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
removing	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
ren	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
renaissance	0.0	7.772901996908822E-4	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rename	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
renault	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
rendezvous	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
renewable	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
renewed	0.0	0.0	0.0015896016898368892	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
renovated	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reorganization	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
repairs	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
repeating	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
replace	0.003240754727291162	0.0014297799117137014	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
replaceawordwithschlong	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
replacing	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
replica	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
replied	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011188465860739088	0.0	
reply	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
report	5.165024055237719E-4	7.595810502110696E-4	0.0031067709883998906	0.0	2.0422566405977184E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0012319733339139491	
reporter	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reporting	8.178754325901393E-4	6.013937915726304E-4	0.0	0.0	3.233889165908383E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
repost	0.0	0.0021559741909543953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reposting	0.0	7.772901996908822E-4	0.0031792033796737783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
represent	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
representative	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
reproduce	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reqpsx	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
requests	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
required	0.0	0.0	0.0015896016898368892	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
requirement	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
requirements	0.001057088661753302	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
requires	0.0025926037818329293	4.765933039045671E-4	0.0029239794412161528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003091968876101995	
requisite	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rescind	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rescon	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rescue	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rescued	0.003240754727291162	0.0019063732156182683	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
rescuer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
reserve	0.0012963018909164647	0.0023829665195228356	9.746598137387176E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023189766570764964	
reset	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
resettlement	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
residency	8.178754325901393E-4	0.0	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
residential	0.0016357508651802786	0.0018041813747178912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
resist	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
resistance	0.0	0.0	0.0	0.0	4.179741112680793E-4	0.0	0.0	5.390925744080062E-4	0.0	0.0	0.0	0.0	
resolutions	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
resolve	0.002453626297770418	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
resolved	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
resource	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
resources	0.0	0.0	0.0	0.0	8.359482225361586E-4	0.0	0.0	0.0	0.004418807660356272	0.0	0.0	0.0	
resp	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
respected	0.0	0.0	0.0	0.0	0.0011593371391269971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
respects	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.476420501770396E-4	0.0	0.0	0.0	0.0	
response	0.0031712659852599057	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
responsibility	0.0029320527560967435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rest	0.002582512027618859	7.595810502110696E-4	0.0031067709883998906	0.0	2.0422566405977184E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0012319733339139491	
restaurant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010773914259492867	0.0	0.0	
restauranteur	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
resting	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
restore	0.001057088661753302	0.0	0.0015896016898368892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
restrict	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
retailer	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
retailers	0.0014660263780483717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
retain	0.0	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
rethink	0.0	0.0	0.004409087131870122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
rethinking	8.178754325901393E-4	0.0	0.0012298837521963434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.754075805248238E-4	
reticulated	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017483997995503227	
retire	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
retired	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.390925744080062E-4	0.0	7.768606879757215E-4	0.0	0.0	
retracts	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
return	0.0012963018909164647	0.0023829665195228356	0.0019493196274774352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.729922190254987E-4	
returnees	0.0029320527560967435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reubens	8.178754325901393E-4	0.001202787583145261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019508151610496476	
reunite	0.001057088661753302	7.772901996908822E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reuniting	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reupload	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reveal	0.001057088661753302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012606960092879105	
reveals	0.0	0.0	0.0	0.0	5.796685695634986E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
revenue	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reverend	0.0	0.0010779870954771976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
reverses	0.0	0.0	0.002204543565935061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
