only1nabil	TorontoStar	AcadieSon	ElDiabloZoe	RyersonU	TetraRyerson	sageryerson	sweetiepiecat	mathryerson	TheCatTweeting	CatsRuleNews	AndreasKalo
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	7.77E-04	0	0	0.001253922	0	0	0	0	0	0	0
0	6.01E-04	0	0	0.019403335	0	0	0	0.023931994	0	0	0
0	0	0	0	0.006687586	0	0	0	0.013256423	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.002044689	0.002405575	0	0	4.85E-04	0	0	2.09E-04	0	3.01E-04	0	0.001463111
0.002114177	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.001944453	0.003336153	9.75E-04	0	0	0	0	0	0	0	0	0.001545984
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
6.48E-04	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0	7.77E-04	0	0	4.18E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	0.001553721	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.002592604	9.53E-04	0.002923979	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.002331871	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0.002898343	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
6.48E-04	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
8.18E-04	0.001804181	0.001229884	0	0	0	0	0	0	0	0	0
0.002592604	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.002318977
0.003888906	0.003812746	0.002923979	0	0	0	0	0	0	0	0	0.001545984
0.002114177	0	0.003179203	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001495284	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0.001253922	0	0	0	0.004418808	0	0	0
0.003888906	4.77E-04	0.002923979	0	0	0	0	0	0	0	0	0.002318977
8.18E-04	0	0	0	3.23E-04	0	0	4.17E-04	0	0	0	0
0.001057089	0	0	0	8.36E-04	0	0	0	0	0	0	0
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0.00155458	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.001804181	0	0	0	0	0	0	0	0	0	9.75E-04
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.00206601	0.002278743	0.002330078	0	0	0	0	2.63E-04	0	0	0	0.001231973
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0.001739006	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001296302	0.001906373	0.00194932	0	0	0	0	0	0	0	0	0.003091969
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	4.18E-04	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0.003233961	0	0	0	0	0	0	0	0	0	0
0.002453626	0	0.002459768	0	0	0	0	0	0	0	0	0.004877038
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001635751	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.004537057	4.77E-04	0.00194932	0	0	0	0	0	0	4.76E-04	0	0
0.001057089	0.00155458	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001495284	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.00155458	0.001589602	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0.001202788	0	0	0	0	0	0	0	6.01E-04	0	9.75E-04
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0	0	0	0	0	0	0	0	0	9.75E-04
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	0.001617278	0	0.001553721	0	0
0	0	0	0	0	0	0	5.39E-04	0	0	0.008067522	0
0	0	0	0	0	0	0	0.002242926	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0.002154783	0	0
4.09E-04	0.001202788	0.002459768	0	0	0	0	2.09E-04	0	3.01E-04	0	9.75E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.002154783	0	0
0.001033005	0.001898953	7.77E-04	0	2.04E-04	0	0	0	0	0	0	6.16E-04
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	5.39E-04	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	5.39E-04	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.001229884	0	0	0	0	0	0	6.01E-04	0	9.75E-04
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001296302	0.002382967	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.006128236	0	0	0
8.18E-04	0	0.001229884	0	3.23E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.002582512	0.001519162	7.77E-04	0	2.04E-04	0	0	0	0	0	0	0.001231973
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.003782088
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
7.18E-04	8.79E-04	0.001438872	0	5.68E-04	0	0	7.32E-04	1.00E-03	3.52E-04	0	2.85E-04
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	0	0.008067522	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002543945	9.35E-04	4.78E-04	0	1.26E-04	0	0	1.62E-04	0	0	0.002426869	7.58E-04
0	0	0	0	4.18E-04	0	0	0	0.004418808	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.002521392
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0.005433663	0	0	0	0.004418808	0	0	0
0	0	0	0	0	0	0	0	0	7.77E-04	0	0.001260696
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.002592604	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.002318977
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0.001944453	9.53E-04	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	4.18E-04	0	0	0	0.004418808	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.003615517	7.60E-04	0.002330078	0	0	0	0	0	0	3.80E-04	0	0.001231973
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
8.18E-04	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.00155458	0	0	0	0	0	5.39E-04	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
8.18E-04	0	0	0	0	0	0	4.17E-04	0	6.01E-04	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.77E-04	0	0.001260696
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002582512	0.001139372	7.77E-04	0	2.04E-04	0	0	0	0	0	0	0.00369592
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0.001944453	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	7.73E-04
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	0	0	0.001260696
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.012256472	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0.001296302	0.003336153	0.002923979	0	0	0	0	0	0	0	0	0.004637953
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.003615517	0.001519162	7.77E-04	0.043412283	0	0	0	0	0	0	0	6.16E-04
0.001296302	0.00142978	0.00194932	0	0.003844195	0	0	0	0	0	0	0
0.002592604	0.002382967	0.002923979	0	0	0	0	0	0	0	0	0.002318977
0.001296302	0.00285956	0.00194932	0	0	0	0	0	0	0	0	0.003091969
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
5.17E-04	0.001519162	7.77E-04	0	2.04E-04	0	0	0	0	0	0	0.003079933
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.001495284	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
8.18E-04	6.01E-04	0	0	3.23E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0	0	0	4.18E-04	0	0	0	0	0	0	0.001260696
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001635751	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	0
0.001296302	0.002382967	0	0	7.69E-04	0	0	0	0	0	0	0.003864961
0.001466026	0	0	0	0	0	0	0	0	0	0	0
6.36E-04	4.68E-04	0.00143455	0	1.26E-04	0	0	1.62E-04	0	2.34E-04	0	0.001137726
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0.001549507	0.001519162	0.001553385	0	0	0	0	0	0	7.59E-04	0	0.00369592
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001549507	3.80E-04	0.003106771	0	0.002246482	0	0	0	0	0	0	0.003079933
0	0	0.001589602	0	0	0	0	5.39E-04	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.00215637	0	0.004661164	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0.001057089	0	0	0	0	0	0	0	0	0	0	0.001260696
0	6.01E-04	0.001229884	0	0	0	0	0	0	0	0	9.75E-04
0.002592604	0.002382967	9.75E-04	0	0	0	0	3.31E-04	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001635751	0.001202788	0	0	0	0	0	0	0	0	0	0.001950815
6.36E-04	0.001870593	0.002390917	0	1.26E-04	0	0	1.62E-04	0	4.67E-04	0	0.001137726
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.00206601	0.003038324	0.002330078	0	0	0	0	0	0	0.001138742	0	6.16E-04
0.001057089	0	0	0	0	0	0	0	0	7.77E-04	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0.001589602	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.001944453	9.53E-04	0.00194932	0	0	0	0	0	0	0	0	0.002318977
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	7.77E-04	0	0.002521392
0	0	0	0	0	0	0	0	0	0	0	0.005245199
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0.002695463	0	0.001553721	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.002114177	0	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.002155974	0	0	0	0	0	0	0	0	0	0
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.002925819	0	0	0	0.008837615	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	4.18E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
6.48E-04	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	0.003091969
0.001635751	6.01E-04	6.15E-04	0	1.62E-04	0	0	0	0	6.01E-04	0	4.88E-04
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.002592604	0.002382967	0.003898639	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0.002453626	0.003006969	0	0	0	0	0	0	0	0	0	0.001950815
0.001944453	4.77E-04	9.75E-04	0	0	0	0	0	0	0	0	0.001545984
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	0.001495284	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0.002932053	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0.00206601	0.001139372	0.001553385	0	0	0	0	2.63E-04	0	0	0	0.004311907
0.001057089	0	0.001589602	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.001077391	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001057089	0.003886451	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001944453	0.003812746	0.004873299	0	0	0	0	0	0	0	0	7.73E-04
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0.001635751	0.001804181	0	0	0	0	0	0	0	0	0	0.00390163
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0017484
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.001159337	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	5.39E-04	0	7.77E-04	0	0
0.001635751	0.002405575	0	0	0	0	0	0	0	0	0	0.00390163
0	0	0	0	0	0	0	0	0	0.002154783	0	0
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0.001553721	0	0
0.002592604	0.00142978	9.75E-04	0	0	0	0	0	0	0	0	0.003091969
4.09E-04	3.01E-04	6.15E-04	0	1.62E-04	0	0	4.17E-04	0	6.01E-04	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	7.77E-04	0.001589602	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.002521392
0	0	0	0	0	0	0	7.48E-04	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001057089	7.77E-04	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0034968
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0	0	0	0	0.002318674	0	0	0	0	0	0	0
0	7.77E-04	0	0	0	0	0	0	0	0	0	0.001260696
0	0	0	0	0	0	0	0.001078185	0	7.77E-04	0	0
0	0	0	0	5.80E-04	0	0	0	0	0	0	0
0.001226813	0.001202788	0.001844826	0	1.62E-04	0	0	4.17E-04	0	0	0	0.001950815
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0	0	0.002204544	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0	0.001077987	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001466026	0	0	0	0	0	0	0	0	0	0	0
0.001296302	0.001906373	9.75E-04	0	0	0	0	0	0	0	0	0.002318977
0.004398079	0	0	0	0	0	0	0	0	0	0	0
8.18E-04	0.001804181	0	0	0.001131861	0	0	4.17E-04	0	6.01E-04	0	0.002438519
0	0	0.001589602	0	0	0	0	0	0	0	0	0.003782088
0	0	0.002204544	0	0	0	0	0	0	0	0	0
