	jtimberlake	rbruch2010	vintagedrakgon	ProwrestlingNe5	
rounds	0.0014162297085001897	0.0	0.0	0.0	
routine	0.0014162297085001897	0.0	0.0	0.0	
row	0.009913607959501329	0.0	0.0	0.0	
rowdyrondarousey	0.0014162297085001897	0.0	0.0	0.0	
royal	0.0	0.0	0.0	0.11148625843523143	
royals	0.0014162297085001897	0.0	0.0	0.0	
rs	0.0014162297085001897	0.0	0.0	0.0	
rsvp	0.0028324594170003794	0.0	0.0	0.0	
rting	0.0014162297085001897	0.0	0.0	0.0	
rtnbcsnl	0.0014162297085001897	0.0	0.0	0.0	
rtnendz	0.0014162297085001897	0.0	0.0	0.0	
rugby	0.0014162297085001897	0.0	0.0	0.0	
ruined	0.0028324594170003794	0.0	0.0	0.0	
ruining	7.081148542500948E-4	0.0	0.04522487634856962	0.0	
rule	0.0014162297085001897	0.0	0.0	0.0	
rum	0.0028324594170003794	0.0	0.0	0.0	
rumble	0.0	0.0	0.0	0.11148625843523143	
rumor	0.0028324594170003794	0.0	0.0	0.0	
rumors	0.0028324594170003794	0.0	0.0	0.0	
runaway	0.0014162297085001897	0.0	0.0	0.0	
runk	0.0028324594170003794	0.0	0.0	0.0	
runner	0.0028324594170003794	0.0	0.0	0.0	
runnerrunner	0.039654431838005315	0.0	0.0	0.0	
running	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
runningmanchallenge	0.0014162297085001897	0.0	0.0	0.0	
runs	0.0028324594170003794	0.0	0.0	0.0	
rush	0.0014162297085001897	0.0	0.0	0.0	
russia	0.0014162297085001897	0.0	0.0	0.0	
rutgens	0.0014162297085001897	0.0	0.0	0.0	
ruuuummmble	0.0014162297085001897	0.0	0.0	0.0	
ryan	0.0028324594170003794	0.0	0.0	0.0	
ryanferreira	0.0014162297085001897	0.0	0.0	0.0	
ryanseacrest	0.0014162297085001897	0.0	0.0	0.0	
rydercup	0.004248689125500569	0.0	0.0	0.0	
rydercupteamusa	0.0014162297085001897	0.0	0.0	0.0	
saaaang	0.0014162297085001897	0.0	0.0	0.0	
sacred	0.0014162297085001897	0.0	0.0	0.0	
sacrifice	0.004248689125500569	0.0	0.0	0.0	
sacrificed	0.0014162297085001897	0.0	0.0	0.0	
sacrifices	0.0014162297085001897	0.0	0.0	0.0	
sad	0.0014162297085001897	0.025016272049283847	0.0	0.0	
saddened	0.004248689125500569	0.0	0.0	0.0	
sadies	0.0014162297085001897	0.0	0.0	0.0	
sadistqueen	0.0014162297085001897	0.0	0.0	0.0	
safe	0.005664918834000759	0.0	0.0	0.0	
sagevalentine	0.0014162297085001897	0.0	0.0	0.0	
saintheartgold	0.0014162297085001897	0.0	0.0	0.0	
salaried	0.0014162297085001897	0.0	0.0	0.0	
sale	0.005664918834000759	0.0	0.0	0.0	
sales	0.0014162297085001897	0.0	0.0	0.0	
salstammetti	0.0014162297085001897	0.0	0.0	0.0	
salute	0.0021243445627502845	0.025016272049283847	0.0	0.0	
salutetoservice	0.0	0.050032544098567694	0.0	0.0	
salvirosy	0.0014162297085001897	0.0	0.0	0.0	
sam	0.0028324594170003794	0.0	0.0	0.0	
samanthaarends	0.0014162297085001897	0.0	0.0	0.0	
samanthafong	0.0014162297085001897	0.0	0.0	0.0	
samesex	0.0014162297085001897	0.0	0.0	0.0	
samisunshinexx	0.0014162297085001897	0.0	0.0	0.0	
samjrobertson	0.0028324594170003794	0.0	0.0	0.0	
sample	0.0014162297085001897	0.0	0.0	0.0	
samrobertson	0.0014162297085001897	0.0	0.0	0.0	
samsmithworld	0.0014162297085001897	0.0	0.0	0.0	
san	0.005664918834000759	0.0	0.0	0.0	
sandbagger	0.0014162297085001897	0.0	0.0	0.0	
sanders	0.0	0.050032544098567694	0.0	0.0	
sandler	0.0014162297085001897	0.0	0.0	0.0	
sandy	0.0014162297085001897	0.0	0.0	0.0	
sandymy	0.0014162297085001897	0.0	0.0	0.0	
sang	0.0028324594170003794	0.0	0.0	0.0	
santa	0.0014162297085001897	0.0	0.0	0.0	
santacon	0.0028324594170003794	0.0	0.0	0.0	
santas	0.0028324594170003794	0.0	0.0	0.0	
sap	0.0	0.0	0.09044975269713924	0.0	
sara	0.0014162297085001897	0.0	0.0	0.0	
sarabareilles	0.0028324594170003794	0.0	0.0	0.0	
sarahjane	0.0028324594170003794	0.0	0.0	0.0	
sarahksilverman	0.0014162297085001897	0.0	0.0	0.0	
sarahrsargisian	0.0014162297085001897	0.0	0.0	0.0	
sarahsaryan	0.0014162297085001897	0.0	0.0	0.0	
sarcasm	0.0014162297085001897	0.0	0.0	0.0	
sat	0.0014162297085001897	0.0	0.0	0.0	
sato	0.0014162297085001897	0.0	0.0	0.0	
saturday	0.011329837668001518	0.0	0.0	0.0	
saturdayfeeling	0.0014162297085001897	0.0	0.0	0.0	
saturdayfeels	0.0014162297085001897	0.0	0.0	0.0	
sauza	0.06656279629950891	0.0	0.0	0.0	
save	0.0014162297085001897	0.0	0.0	0.0	
saved	0.0014162297085001897	0.025016272049283847	0.0	0.0	
saweeeeeet	0.0014162297085001897	0.0	0.0	0.0	
sayingby	0.0014162297085001897	0.0	0.0	0.0	
saysomething	0.008497378251001138	0.0	0.0	0.0	
sb	0.0021243445627502845	0.025016272049283847	0.0	0.0	
sblii	0.014162297085001897	0.0	0.0	0.0	
sbolster	0.0014162297085001897	0.0	0.0	0.0	
sc	0.0070811485425009485	0.0	0.0	0.0	
scavenger	0.004248689125500569	0.0	0.0	0.0	
scene	0.0014162297085001897	0.0	0.0	0.0	
scheduled	0.0014162297085001897	0.0	0.0	0.0	
school	0.0070811485425009485	0.0	0.0	0.0	
schoolthemboys	0.0014162297085001897	0.0	0.0	0.0	
science	0.0	0.050032544098567694	0.0	0.0	
scones	0.0014162297085001897	0.0	0.0	0.0	
scoop	0.0014162297085001897	0.0	0.0	0.0	
scored	0.004248689125500569	0.0	0.0	0.0	
scores	0.0014162297085001897	0.0	0.0	0.0	
scoring	0.0014162297085001897	0.0	0.0	0.0	
scott	0.0021243445627502845	0.025016272049283847	0.0	0.0	
scrapbook	0.0028324594170003794	0.0	0.0	0.0	
screaming	0.0014162297085001897	0.0	0.0	0.0	
screenplay	0.0014162297085001897	0.0	0.0	0.0	
sd	0.0014162297085001897	0.0	0.0	0.0	
seahawks	0.0014162297085001897	0.0	0.0	0.0	
seals	0.0014162297085001897	0.0	0.0	0.0	
seanethetrumpet	0.0014162297085001897	0.0	0.0	0.0	
seanyswagger	0.0014162297085001897	0.0	0.0	0.0	
searched	0.0014162297085001897	0.0	0.0	0.0	
searches	0.0014162297085001897	0.0	0.0	0.0	
sears	0.0	0.050032544098567694	0.0	0.0	
season	0.0070811485425009485	0.050032544098567694	0.0	0.0	
seasonnew	0.0014162297085001897	0.0	0.0	0.0	
seasons	0.0	0.0	0.09044975269713924	0.0	
seattle	0.0028324594170003794	0.0	0.0	0.0	
second	0.011329837668001518	0.0	0.0	0.0	
seconds	0.0070811485425009485	0.0	0.0	0.0	
secret	0.0014162297085001897	0.0	0.0	0.0	
secretshow	0.0014162297085001897	0.0	0.0	0.0	
secularnot	0.0014162297085001897	0.0	0.0	0.0	
secularpb	0.0028324594170003794	0.0	0.0	0.0	
secure	0.0014162297085001897	0.0	0.0	0.0	
seek	0.0014162297085001897	0.0	0.0	0.0	
seeyoutomorrow	0.0014162297085001897	0.0	0.0	0.0	
select	0.0028324594170003794	0.0	0.0	0.0	
selfawareness	0.0014162297085001897	0.0	0.0	0.0	
selfiefail	0.0014162297085001897	0.0	0.0	0.0	
selfproduced	0.0014162297085001897	0.0	0.0	0.0	
sell	0.0014162297085001897	0.0	0.0	0.0	
semicircle	0.0014162297085001897	0.0	0.0	0.0	
send	0.005664918834000759	0.0	0.0	0.0	
sending	0.0070811485425009485	0.0	0.0	0.0	
sendoff	0.0014162297085001897	0.0	0.0	0.0	
sense	0.0028324594170003794	0.0	0.0	0.0	
senseless	0.0014162297085001897	0.0	0.0	0.0	
sept	0.015578526793502087	0.0	0.0	0.0	
september	0.0028324594170003794	0.0	0.0	0.0	
series	0.004248689125500569	0.0	0.0	0.0	
serina	0.0014162297085001897	0.0	0.0	0.0	
serious	0.004956803979750664	0.0	0.04522487634856962	0.0	
seriously	0.007789263396751044	0.0	0.04522487634856962	0.0	
serlymua	0.0014162297085001897	0.0	0.0	0.0	
serve	0.004248689125500569	0.0	0.0	0.0	
served	0.005664918834000759	0.0	0.0	0.0	
service	0.0028324594170003794	0.0	0.0	0.0	
session	0.0028324594170003794	0.0	0.0	0.0	
set	0.015578526793502087	0.0	0.0	0.0	
sethrogen	0.0014162297085001897	0.0	0.0	0.0	
sets	0.0	0.050032544098567694	0.0	0.0	
settle	0.0014162297085001897	0.0	0.0	0.0	
seventhi	0.0014162297085001897	0.0	0.0	0.0	
sexual	0.0014162297085001897	0.0	0.0	0.0	
sexxystarr	0.0014162297085001897	0.0	0.0	0.0	
sexy	0.0014162297085001897	0.0	0.0	0.0	
sexyback	0.0028324594170003794	0.0	0.0	0.0	
seymour	0.0014162297085001897	0.0	0.0	0.0	
sf	0.004248689125500569	0.0	0.0	0.0	
sgardner	0.0014162297085001897	0.0	0.0	0.0	
shadeskelsey	0.0014162297085001897	0.0	0.0	0.0	
shake	0.004248689125500569	0.0	0.0	0.0	
shaking	0.0014162297085001897	0.0	0.0	0.0	
shamazing	0.0014162297085001897	0.0	0.0	0.0	
shameless	0.0014162297085001897	0.0	0.0	0.0	
shamon	0.0014162297085001897	0.0	0.0	0.0	
shanchadwick	0.0014162297085001897	0.0	0.0	0.0	
shannonlizzz	0.0014162297085001897	0.0	0.0	0.0	
shaq	0.0014162297085001897	0.0	0.0	0.0	
share	0.006373033688250854	0.050032544098567694	0.0	0.0	
sharing	0.0028324594170003794	0.0	0.0	0.0	
sharks	0.0014162297085001897	0.0	0.0	0.0	
sharkweek	0.0014162297085001897	0.0	0.0	0.0	
sharzadh	0.0014162297085001897	0.0	0.0	0.0	
shaunachristie	0.0014162297085001897	0.0	0.0	0.0	
shawnchrys	0.0014162297085001897	0.0	0.0	0.0	
sheep	0.0028324594170003794	0.0	0.0	0.0	
sheffield	0.0014162297085001897	0.0	0.0	0.0	
shehryartheduck	0.0014162297085001897	0.0	0.0	0.0	
shekilledmewiththat	0.0014162297085001897	0.0	0.0	0.0	
shelbyraeray	0.0014162297085001897	0.0	0.0	0.0	
shermerjacob	0.0014162297085001897	0.0	0.0	0.0	
shirt	0.0014162297085001897	0.0	0.0	0.0	
shirts	0.0014162297085001897	0.0	0.0	0.0	
shit	0.0070811485425009485	0.0	0.0	0.0	
shmittyesp	0.0014162297085001897	0.0	0.0	0.0	
shock	0.0014162297085001897	0.0	0.0	0.0	
shocked	0.0014162297085001897	0.0	0.0	0.0	
shoes	0.005664918834000759	0.0	0.0	0.0	
shook	0.0014162297085001897	0.0	0.0	0.0	
shoot	0.0014162297085001897	0.0	0.0	0.0	
shooting	0.0014162297085001897	0.0	0.0	0.0	
shop	0.0	0.0	0.09044975269713924	0.0	
shoppers	0.0014162297085001897	0.0	0.0	0.0	
shopping	0.0014162297085001897	0.0	0.0	0.0	
short	0.005664918834000759	0.0	0.0	0.0	
shortstop	0.0014162297085001897	0.0	0.0	0.0	
shot	0.005664918834000759	0.0	0.0	0.0	
shotguns	0.0014162297085001897	0.0	0.0	0.0	
shots	0.018410986210502467	0.0	0.0	0.0	
shout	0.016994756502002276	0.0	0.0	0.0	
shouted	0.0014162297085001897	0.0	0.0	0.0	
shoutout	0.0028324594170003794	0.0	0.0	0.0	
showing	0.0028324594170003794	0.0	0.0	0.0	
shrimp	0.0028324594170003794	0.0	0.0	0.0	
shutit	0.0014162297085001897	0.0	0.0	0.0	
shutting	0.0014162297085001897	0.0	0.0	0.0	
sick	0.0070811485425009485	0.0	0.0	0.0	
sid	0.0014162297085001897	0.0	0.0	0.0	
side	0.0070811485425009485	0.0	0.0	0.0	
sideline	0.0014162297085001897	0.0	0.0	0.0	
sidelines	0.0028324594170003794	0.0	0.0	0.0	
sidjfarmer	0.0014162297085001897	0.0	0.0	0.0	
sign	0.005664918834000759	0.0	0.0	0.0	
signature	0.0014162297085001897	0.0	0.0	0.0	
signed	0.019827215919002657	0.0	0.0	0.0	
silly	0.0028324594170003794	0.0	0.0	0.0	
silver	0.014162297085001897	0.0	0.0	0.0	
simone	0.0014162297085001897	0.0	0.0	0.0	
simongarfunkel	0.0014162297085001897	0.0	0.0	0.0	
simpleasali	0.0014162297085001897	0.0	0.0	0.0	
sincerest	0.0014162297085001897	0.0	0.0	0.0	
sing	0.009913607959501329	0.0	0.0	0.0	
singer	0.008497378251001138	0.0	0.0	0.0	
singers	0.0014162297085001897	0.0	0.0	0.0	
singing	0.009913607959501329	0.0	0.0	0.0	
singingactingdancing	0.0014162297085001897	0.0	0.0	0.0	
single	0.014162297085001897	0.0	0.0	0.0	
sings	0.0028324594170003794	0.0	0.0	0.0	
sinner	0.0014162297085001897	0.0	0.0	0.0	
sinsaratea	0.0014162297085001897	0.0	0.0	0.0	
sir	0.009913607959501329	0.0	0.0	0.0	
sirflizzoyd	0.0014162297085001897	0.0	0.0	0.0	
sirin	0.0014162297085001897	0.0	0.0	0.0	
siriusxmhits	0.0014162297085001897	0.0	0.0	0.0	
sis	0.0028324594170003794	0.0	0.0	0.0	
sister	0.0014162297085001897	0.0	0.0	0.0	
sisternoles	0.0028324594170003794	0.0	0.0	0.0	
sisters	0.0014162297085001897	0.0	0.0	0.0	
sit	0.0028324594170003794	0.0	0.0	0.0	
sixers	0.0014162297085001897	0.0	0.0	0.0	
sixteen	0.0014162297085001897	0.0	0.0	0.0	
skateboard	0.0014162297085001897	0.0	0.0	0.0	
skeeryjones	0.0014162297085001897	0.0	0.0	0.0	
skills	0.004248689125500569	0.0	0.0	0.0	
skippy	0.0014162297085001897	0.0	0.0	0.0	
skittlesovermms	0.0014162297085001897	0.0	0.0	0.0	
skoutelas	0.0014162297085001897	0.0	0.0	0.0	
skylership	0.0014162297085001897	0.0	0.0	0.0	
skysudberry	0.0014162297085001897	0.0	0.0	0.0	
slap	0.0014162297085001897	0.0	0.0	0.0	
sleep	0.0070811485425009485	0.0	0.0	0.0	
sleepwhenwedie	0.0014162297085001897	0.0	0.0	0.0	
slide	0.0014162297085001897	0.0	0.0	0.0	
slightlyaskew	0.0014162297085001897	0.0	0.0	0.0	
slip	0.0028324594170003794	0.0	0.0	0.0	
sloppy	0.0	0.050032544098567694	0.0	0.0	
slowdownandenjoytheride	0.0014162297085001897	0.0	0.0	0.0	
slowestweekever	0.0014162297085001897	0.0	0.0	0.0	
slowly	0.0014162297085001897	0.0	0.0	0.0	
slowmo	0.0014162297085001897	0.0	0.0	0.0	
smackin	0.0014162297085001897	0.0	0.0	0.0	
small	0.0014162297085001897	0.0	0.0	0.0	
smart	5.877884366203245E-4	0.010382690992614003	0.018770019584905262	0.0	
smarter	0.0014162297085001897	0.0	0.0	0.0	
smartest	0.0014162297085001897	0.0	0.0	0.0	
smash	0.0	0.0	0.09044975269713924	0.0	
smashing	0.0014162297085001897	0.0	0.0	0.0	
smell	0.0014162297085001897	0.0	0.0	0.0	
smellgoodmike	0.0014162297085001897	0.0	0.0	0.0	
smh	0.0014162297085001897	0.0	0.0	0.0	
smile	0.0028324594170003794	0.0	0.0	0.0	
smiles	0.0014162297085001897	0.0	0.0	0.0	
smiling	0.0014162297085001897	0.0	0.0	0.0	
smokey	0.0014162297085001897	0.0	0.0	0.0	
smooth	0.0014162297085001897	0.0	0.0	0.0	
snagged	0.0014162297085001897	0.0	0.0	0.0	
snap	0.0014162297085001897	0.0	0.0	0.0	
snapchat	0.0028324594170003794	0.0	0.0	0.0	
snatching	0.0014162297085001897	0.0	0.0	0.0	
sneak	0.005664918834000759	0.0	0.0	0.0	
sneakers	0.0014162297085001897	0.0	0.0	0.0	
snl	0.008497378251001138	0.0	0.0	0.0	
snoopydancing	0.0014162297085001897	0.0	0.0	0.0	
snowbro	0.0014162297085001897	0.0	0.0	0.0	
snuck	0.0014162297085001897	0.0	0.0	0.0	
socal	0.0014162297085001897	0.0	0.0	0.0	
social	0.0021243445627502845	0.025016272049283847	0.0	0.0	
socialmedia	0.0	0.050032544098567694	0.0	0.0	
socialmediaking	0.0014162297085001897	0.0	0.0	0.0	
socials	0.0014162297085001897	0.0	0.0	0.0	
sock	0.0028324594170003794	0.0	0.0	0.0	
socrates	0.0014162297085001897	0.0	0.0	0.0	
soguess	0.0014162297085001897	0.0	0.0	0.0	
sohappy	0.0014162297085001897	0.0	0.0	0.0	
soirodgers	0.0028324594170003794	0.0	0.0	0.0	
sold	0.0028324594170003794	0.0	0.0	0.0	
soldout	0.0014162297085001897	0.0	0.0	0.0	
solid	0.0014162297085001897	0.0	0.0	0.0	
soma	0.0014162297085001897	0.0	0.0	0.0	
somebodys	0.0014162297085001897	0.0	0.0	0.0	
somebodysonthesauce	0.0014162297085001897	0.0	0.0	0.0	
someday	0.0014162297085001897	0.0	0.0	0.0	
someones	0.0014162297085001897	0.0	0.0	0.0	
somethingha	0.0014162297085001897	0.0	0.0	0.0	
son	0.004248689125500569	0.0	0.04522487634856962	0.0	
song	0.05381672892300721	0.0	0.0	0.0	
songbird	0.0014162297085001897	0.0	0.0	0.0	
songlove	0.0014162297085001897	0.0	0.0	0.0	
songoftheyear	0.0028324594170003794	0.0	0.0	0.0	
songs	0.016994756502002276	0.0	0.0	0.0	
songsforflight	0.0028324594170003794	0.0	0.0	0.0	
songwriters	0.0014162297085001897	0.0	0.0	0.0	
sony	0.0014162297085001897	0.0	0.0	0.0	
sonyatsxsw	0.0	0.050032544098567694	0.0	0.0	
soo	0.0014162297085001897	0.0	0.0	0.0	
soonmay	0.0014162297085001897	0.0	0.0	0.0	
sooo	0.004248689125500569	0.0	0.0	0.0	
soooo	0.0014162297085001897	0.0	0.0	0.0	
sooooo	0.0014162297085001897	0.0	0.0	0.0	
soph	0.0014162297085001897	0.0	0.0	0.0	
sophia	0.0014162297085001897	0.0	0.0	0.0	
sophias	0.0014162297085001897	0.0	0.0	0.0	
sore	0.0014162297085001897	0.0	0.0	0.0	
sorkins	0.0014162297085001897	0.0	0.0	0.0	
sorrowrip	0.0014162297085001897	0.0	0.0	0.0	
sorrynotsorry	0.0014162297085001897	0.0	0.0	0.0	
sort	0.0028324594170003794	0.0	0.0	0.0	
sospreadfast	0.0	0.050032544098567694	0.0	0.0	
sotsk	0.0028324594170003794	0.0	0.0	0.0	
soul	0.008497378251001138	0.0	0.0	0.0	
souls	0.0014162297085001897	0.0	0.0	0.0	
soultrainaward	0.0014162297085001897	0.0	0.0	0.0	
soultrainawards	0.0014162297085001897	0.0	0.0	0.0	
sound	0.008497378251001138	0.0	0.0	0.0	
soundcheck	0.004248689125500569	0.0	0.0	0.0	
sounds	0.016994756502002276	0.0	0.0	0.0	
soundtrack	0.019827215919002657	0.0	0.0	0.0	
south	0.004248689125500569	0.0	0.0	0.0	
southern	0.005664918834000759	0.0	0.0	0.0	
southernhospitality	0.0014162297085001897	0.0	0.0	0.0	
spain	0.0014162297085001897	0.0	0.0	0.0	
spanish	0.0014162297085001897	0.0	0.0	0.0	
speak	0.004248689125500569	0.0	0.0	0.0	
speaking	0.0028324594170003794	0.0	0.0	0.0	
special	0.012746067376501708	0.0	0.0	0.0	
specials	0.0014162297085001897	0.0	0.0	0.0	
specific	0.0014162297085001897	0.0	0.0	0.0	
spectacular	0.0014162297085001897	0.0	0.0	0.0	
speech	0.0070811485425009485	0.0	0.0	0.0	
speechless	0.005664918834000759	0.0	0.0	0.0	
spell	0.0028324594170003794	0.0	0.0	0.0	
spelling	0.0028324594170003794	0.0	0.0	0.0	
spend	0.0014162297085001897	0.0	0.0	0.0	
spending	0.005664918834000759	0.0	0.0	0.0	
spengler	0.0014162297085001897	0.0	0.0	0.0	
spent	0.0028324594170003794	0.0	0.0	0.0	
spicegirls	0.0014162297085001897	0.0	0.0	0.0	
spicy	0.0014162297085001897	0.0	0.0	0.0	
spiked	0.0014162297085001897	0.0	0.0	0.0	
spinaltap	0.0014162297085001897	0.0	0.0	0.0	
spinning	0.0	0.0	0.09044975269713924	0.0	
spirit	0.0028324594170003794	0.0	0.0	0.0	
spiritawards	0.0014162297085001897	0.0	0.0	0.0	
spit	0.0014162297085001897	0.0	0.0	0.0	
splendid	0.0014162297085001897	0.0	0.0	0.0	
spoiled	0.0014162297085001897	0.0	0.0	0.0	
spoiledmogul	0.0014162297085001897	0.0	0.0	0.0	
sport	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
sports	0.0021243445627502845	0.050032544098567694	0.0	0.0	
sportsfan	0.0014162297085001897	0.0	0.0	0.0	
spot	0.004248689125500569	0.0	0.0	0.0	
spotify	0.018410986210502467	0.0	0.0	0.0	
spotlight	0.0014162297085001897	0.0	0.0	0.0	
spread	0.0070811485425009485	0.0	0.0	0.0	
springtime	0.0014162297085001897	0.0	0.0	0.0	
sprint	0.004248689125500569	0.0	0.0	0.0	
spunk	0.0014162297085001897	0.0	0.0	0.0	
spurs	0.0014162297085001897	0.0	0.0	0.0	
squad	0.0014162297085001897	0.0	0.0	0.0	
square	0.005664918834000759	0.0	0.0	0.0	
ssehydro	0.0014162297085001897	0.0	0.0	0.0	
sshock	0.0014162297085001897	0.0	0.0	0.0	
st	0.008229038112684543	0.010382690992614003	0.0	0.023135488952456672	
sta	0.0	0.0	0.0	0.11148625843523143	
stacebecks	0.0014162297085001897	0.0	0.0	0.0	
staceofbase	0.0014162297085001897	0.0	0.0	0.0	
stacey	0.0014162297085001897	0.0	0.0	0.0	
staceyb	0.0014162297085001897	0.0	0.0	0.0	
staceypriceless	0.0014162297085001897	0.0	0.0	0.0	
stade	0.0014162297085001897	0.0	0.0	0.0	
stadium	0.005664918834000759	0.0	0.0	0.0	
stage	0.011329837668001518	0.0	0.0	0.0	
stalking	0.0	0.0	0.09044975269713924	0.0	
stall	0.0014162297085001897	0.0	0.0	0.0	
stand	0.0070811485425009485	0.0	0.0	0.0	
standbyville	0.0014162297085001897	0.0	0.0	0.0	
standin	0.0014162297085001897	0.0	0.0	0.0	
standing	0.0014162297085001897	0.0	0.0	0.0	
staples	0.0014162297085001897	0.0	0.0	0.0	
starr	0.0	0.050032544098567694	0.0	0.0	
starrwith	0.0014162297085001897	0.0	0.0	0.0	
stars	0.0014162297085001897	0.0	0.0	0.0	
start	0.009913607959501329	0.0	0.0	0.0	
started	0.004248689125500569	0.0	0.04522487634856962	0.0	
starter	0.0	0.0	0.09044975269713924	0.0	
startin	0.0014162297085001897	0.0	0.0	0.0	
starting	0.0070811485425009485	0.025016272049283847	0.0	0.0	
starts	0.008497378251001138	0.0	0.0	0.0	
state	7.081148542500948E-4	0.025016272049283847	0.0	0.0	
stations	0.0014162297085001897	0.0	0.0	0.0	
statistic	0.0014162297085001897	0.0	0.0	0.0	
stay	0.03540574271250474	0.0	0.0	0.0	
stayed	0.0014162297085001897	0.0	0.0	0.0	
staytuned	0.0028324594170003794	0.0	0.0	0.0	
stbirthday	0.0014162297085001897	0.0	0.0	0.0	
stealing	0.0014162297085001897	0.0	0.0	0.0	
stepfather	0.0014162297085001897	0.0	0.0	0.0	
stephencurry	0.0028324594170003794	0.0	0.0	0.0	
stephentannos	0.0014162297085001897	0.0	0.0	0.0	
stepping	0.0	0.0	0.09044975269713924	0.0	
steve	0.005664918834000759	0.0	0.0	0.0	
stevecarell	0.0014162297085001897	0.0	0.0	0.0	
steveeeg	0.0014162297085001897	0.0	0.0	0.0	
stevie	0.0014162297085001897	0.0	0.0	0.0	
stevies	0.0014162297085001897	0.0	0.0	0.0	
stillbequiet	0.0014162297085001897	0.0	0.0	0.0	
sting	0.0014162297085001897	0.0	0.0	0.0	
stingy	0.0014162297085001897	0.0	0.0	0.0	
stipple	0.0028324594170003794	0.0	0.0	0.0	
stitches	0.0014162297085001897	0.0	0.0	0.0	
stjude	0.004248689125500569	0.0	0.0	0.0	
stockholm	0.0014162297085001897	0.0	0.0	0.0	
stockingup	0.0014162297085001897	0.0	0.0	0.0	
stoked	0.0028324594170003794	0.0	0.0	0.0	
stole	0.0014162297085001897	0.0	0.0	0.0	
stolen	0.0014162297085001897	0.0	0.0	0.0	
stomping	0.0014162297085001897	0.0	0.0	0.0	
stone	0.0014162297085001897	0.0	0.0	0.0	
stonehelp	0.0014162297085001897	0.0	0.0	0.0	
stood	0.0014162297085001897	0.0	0.0	0.0	
stopit	0.0014162297085001897	0.0	0.0	0.0	
stoptheruckus	0.0014162297085001897	0.0	0.0	0.0	
store	0.0028324594170003794	0.0	0.0	0.0	
storedot	0.0	0.050032544098567694	0.0	0.0	
stories	0.005664918834000759	0.0	0.0	0.0	
storm	0.0014162297085001897	0.0	0.0	0.0	
story	0.006373033688250854	0.025016272049283847	0.0	0.0	
straight	0.004248689125500569	0.0	0.0	0.0	
strawberry	0.0028324594170003794	0.0	0.0	0.0	
strawberrybubblegum	0.0014162297085001897	0.0	0.0	0.0	
streak	0.0014162297085001897	0.0	0.0	0.0	
stream	0.014162297085001897	0.0	0.0	0.0	
streaming	0.009913607959501329	0.0	0.0	0.0	
street	0.005664918834000759	0.0	0.0	0.0	
streets	0.0014162297085001897	0.0	0.0	0.0	
stretch	0.0028324594170003794	0.0	0.0	0.0	
stringsno	0.0014162297085001897	0.0	0.0	0.0	
strip	0.0014162297085001897	0.0	0.0	0.0	
stripper	0.0014162297085001897	0.0	0.0	0.0	
strippers	0.0014162297085001897	0.0	0.0	0.0	
strive	0.0014162297085001897	0.0	0.0	0.0	
strong	0.004248689125500569	0.0	0.0	0.0	
stronger	0.0	0.050032544098567694	0.0	0.0	
struggle	0.0014162297085001897	0.0	0.0	0.0	
stuart	0.0	0.050032544098567694	0.0	0.0	
stuck	0.0014162297085001897	0.0	0.0	0.0	
studbonekw	0.0014162297085001897	0.0	0.0	0.0	
student	0.0014162297085001897	0.0	0.0	0.0	
studio	0.004248689125500569	0.0	0.0	0.0	
stuff	0.0028324594170003794	0.0	0.0	0.0	
stuffed	0.0014162297085001897	0.0	0.0	0.0	
stunned	0.0014162297085001897	0.0	0.0	0.0	
style	0.0028324594170003794	0.0	0.0	0.0	
styles	0.0	0.0	0.09044975269713924	0.0	
su	0.0028324594170003794	0.0	0.0	0.0	
suarez	0.0014162297085001897	0.0	0.0	0.0	
submissions	0.0014162297085001897	0.0	0.0	0.0	
subtraction	0.0014162297085001897	0.0	0.0	0.0	
success	0.0014162297085001897	0.0	0.0	0.0	
sucks	0.0014162297085001897	0.0	0.0	0.0	
sue	0.0014162297085001897	0.0	0.0	0.0	
suedes	0.0014162297085001897	0.0	0.0	0.0	
sugar	0.0014162297085001897	0.0	0.0	0.0	
suggestions	0.0014162297085001897	0.0	0.0	0.0	
suit	0.015578526793502087	0.0	0.0	0.0	
suitandtie	0.018410986210502467	0.0	0.0	0.0	
suitandtieshit	0.0028324594170003794	0.0	0.0	0.0	
suite	0.0014162297085001897	0.0	0.0	0.0	
suited	0.0014162297085001897	0.0	0.0	0.0	
suits	0.004248689125500569	0.0	0.0	0.0	
summer	0.014162297085001897	0.0	0.0	0.0	
summerlin	0.0014162297085001897	0.0	0.0	0.0	
summertime	0.0028324594170003794	0.0	0.0	0.0	
sun	0.005664918834000759	0.0	0.0	0.0	
sunday	0.012037952522251613	0.0	0.0	0.05574312921761571	
sundayfunday	0.0070811485425009485	0.0	0.0	0.0	
sunny	0.0014162297085001897	0.0	0.0	0.0	
sunriseon	0.0014162297085001897	0.0	0.0	0.0	
sunshine	0.0014162297085001897	0.0	0.0	0.0	
super	0.0032328364014117847	0.020765381985228006	0.0	0.023135488952456672	
superb	0.0014162297085001897	0.0	0.0	0.0	
superbowl	0.0014162297085001897	0.0	0.0	0.0	
